ccaa,date,deaths_observed,deaths_expected,deaths_expected_p01,deaths_expected_p99
Andalucía,2021-05-13,187,184,149.2,219.04
Andalucía,2021-05-14,185,186,146.72,219.04
Andalucía,2021-05-15,191,186,146.72,220.9
Andalucía,2021-05-16,195,186,146.72,220.9
Andalucía,2021-05-17,186,184,146.72,220.9
Andalucía,2021-05-18,199,184,149.62,212.8
Andalucía,2021-05-19,187,183,149,212.8
Andalucía,2021-05-20,204,183,149,212.8
Andalucía,2021-05-21,197,183,145.2,219
Andalucía,2021-05-22,194,184,145.2,212.8
Andalucía,2021-05-23,212,183,145.2,217.76
Andalucía,2021-05-24,174,181,145.2,217.76
Andalucía,2021-05-25,178,180,145.2,217.76
Andalucía,2021-05-26,206,181,150.16,217.76
Andalucía,2021-05-27,194,180,150.16,217.76
Andalucía,2021-05-28,171,180,151.68,213.28
Andalucía,2021-05-29,188,175,149.2,213.28
Andalucía,2021-05-30,192,180,149.2,207.76
Andalucía,2021-05-31,197,177,149.2,209.38
Andalucía,2021-06-01,189,175,149.2,208.14
Andalucía,2021-06-02,194,174,143,208.14
Andalucía,2021-06-03,187,174,143,208.14
Andalucía,2021-06-04,175,175,143.62,206.9
Andalucía,2021-06-05,168,175,143.62,205.66
Andalucía,2021-06-06,179,172,143.62,205.66
Andalucía,2021-06-07,200,175,143.62,201.14
Andalucía,2021-06-08,178,172,143.62,204.52
Andalucía,2021-06-09,167,170,150.1,204.52
Andalucía,2021-06-10,214,175,150.1,211.56
Andalucía,2021-06-11,208,175,148.86,217.14
Andalucía,2021-06-12,202,176,148.86,217.14
Andalucía,2021-06-13,189,176,148.86,220.52
Andalucía,2021-06-14,177,174,147.62,220.52
Andalucía,2021-06-15,199,176,146.62,220.52
Andalucía,2021-06-16,193,176,147.24,221.76
Andalucía,2021-06-17,195,178,147.24,221.76
Andalucía,2021-06-18,166,176,147.24,221.76
Andalucía,2021-06-19,170,176,147.24,221.76
Andalucía,2021-06-20,169,176,147.24,214.8
Andalucía,2021-06-21,179,176,149.72,214.8
Andalucía,2021-06-22,172,176,154.48,214.8
Andalucía,2021-06-23,190,176,154.48,209.76
Andalucía,2021-06-24,179,176,152,205.9
Andalucía,2021-06-25,209,179,152,207.76
Andalucía,2021-06-26,179,179,148.86,210.14
Andalucía,2021-06-27,171,182,148.86,210.14
Andalucía,2021-06-28,181,180,148.86,208.9
Andalucía,2021-06-29,180,180,148.86,208.9
Andalucía,2021-06-30,178,180,147.62,208.9
Andalucía,2021-07-01,168,180,142.44,208.9
Andalucía,2021-07-02,174,179,142.44,208.28
Andalucía,2021-07-03,200,180,143.06,204.76
Andalucía,2021-07-04,178,176,143.06,210.18
Andalucía,2021-07-05,198,179,143.06,208.94
Andalucía,2021-07-06,217,179,143.06,220.42
Andalucía,2021-07-07,204,179,144.92,220.42
Andalucía,2021-07-08,186,180,154.1,220.42
Andalucía,2021-07-09,208,179,154.72,220.42
Andalucía,2021-07-10,202,179,150.62,220.42
Andalucía,2021-07-11,186,180,150.62,220.42
Andalucía,2021-07-12,192,180,153.1,220.42
Andalucía,2021-07-13,193,180,153.1,216.38
Andalucía,2021-07-14,183,180,152.48,211.04
Andalucía,2021-07-15,198,180,152.48,211.04
Andalucía,2021-07-16,219,180,148.48,210.42
Andalucía,2021-07-17,195,178,150.96,210.42
Andalucía,2021-07-18,180,178,150.96,207.76
Andalucía,2021-07-19,201,178,150.34,207.76
Andalucía,2021-07-20,226,178,144.1,207.76
Andalucía,2021-07-21,221,178,144.1,207.76
Andalucía,2021-07-22,227,178,144.1,206.52
Andalucía,2021-07-23,252,178,144.1,209.38
Andalucía,2021-07-24,202,178,143.48,209.38
Andalucía,2021-07-25,195,176,143.48,207.52
Andalucía,2021-07-26,199,176,141.62,209.38
Andalucía,2021-07-27,203,176,143.86,209.38
Andalucía,2021-07-28,207,176,143.86,209.38
Andalucía,2021-07-29,205,174,143.86,209.38
Andalucía,2021-07-30,217,174,143.86,208.38
Andalucía,2021-07-31,197,174,145.1,208.38
Andalucía,2021-08-01,191,177,145.1,208.38
Andalucía,2021-08-02,187,176,148.86,204.9
Andalucía,2021-08-03,209,177,148.86,201.76
Andalucía,2021-08-04,239,177,148.86,201.76
Andalucía,2021-08-05,215,177,148.86,201.76
Andalucía,2021-08-06,221,179,150.62,202.38
Andalucía,2021-08-07,262,182,150.24,202.38
Andalucía,2021-08-08,219,182,150.24,202.38
Andalucía,2021-08-09,222,182,155.2,206.18
Andalucía,2021-08-10,229,183,155.2,206.18
Andalucía,2021-08-11,197,183,155.2,206.18
Andalucía,2021-08-12,238,182,153.96,206.18
Andalucía,2021-08-13,223,180,151.48,207.42
Andalucía,2021-08-14,219,178,154.24,207.42
Andalucía,2021-08-15,255,178,154.24,207.42
Andalucía,2021-08-16,252,177,154.24,202.76
Andalucía,2021-08-17,241,175,150.34,202.76
Andalucía,2021-08-18,270,175,141.82,202.76
Andalucía,2021-08-19,209,174,141.82,202.76
Andalucía,2021-08-20,220,174,138.1,200.14
Andalucía,2021-08-21,226,174,138.1,197.76
Andalucía,2021-08-22,204,174,138.1,197.76
Andalucía,2021-08-23,204,173,136.24,199.76
Andalucía,2021-08-24,220,174,136.24,199.76
Andalucía,2021-08-25,236,173,138.86,203.28
Andalucía,2021-08-26,209,173,138.86,203.28
Andalucía,2021-08-27,202,174,140.1,203.28
Andalucía,2021-08-28,198,173,140.1,207
Andalucía,2021-08-29,223,173,140.1,207
Andalucía,2021-08-30,233,172,142.62,207.76
Andalucía,2021-08-31,237,172,142.62,208.38
Andalucía,2021-09-01,208,172,135.92,208.38
Andalucía,2021-09-02,173,172,135.3,208.38
Andalucía,2021-09-03,210,170,135.3,208.38
Andalucía,2021-09-04,208,171,135.3,208.38
Andalucía,2021-09-05,194,169,135.3,208.38
Andalucía,2021-09-06,197,168,135.3,199.94
Andalucía,2021-09-07,211,168,124.86,194.38
Andalucía,2021-09-08,204,168,134.16,194.38
Andalucía,2021-09-09,220,168,134.16,194.38
Andalucía,2021-09-10,176,168,135.4,194.38
Andalucía,2021-09-11,180,167,135.4,194.38
Andalucía,2021-09-12,187,168,135.4,189.66
Andalucía,2021-09-13,183,167,132.3,189.66
Andalucía,2021-09-14,223,167,141.1,189.66
Andalucía,2021-09-15,195,166,139.86,189.66
Andalucía,2021-09-16,173,165,139.86,186.38
Andalucía,2021-09-17,201,163,136.86,186.76
Andalucía,2021-09-18,191,166,136.86,191.04
Andalucía,2021-09-19,172,163,136.86,191.04
Andalucía,2021-09-20,178,164,138.72,194.76
Andalucía,2021-09-21,200,168,138.72,198.28
Andalucía,2021-09-22,182,171,139.96,198.28
Andalucía,2021-09-23,179,171,139.96,198.28
Andalucía,2021-09-24,195,171,143,198.28
Andalucía,2021-09-25,169,170,143,197.66
Andalucía,2021-09-26,147,169,143,197.66
Andalucía,2021-09-27,168,171,144.86,197.66
Andalucía,2021-09-28,192,170,144.86,195
Andalucía,2021-09-29,176,169,147.86,195
Andalucía,2021-09-30,202,169,147.24,194.38
Andalucía,2021-10-01,180,170,147.24,194.38
Andalucía,2021-10-02,194,170,148.62,194.38
Andalucía,2021-10-03,182,172,148.62,200.94
Andalucía,2021-10-04,188,172,148.62,200.94
Andalucía,2021-10-05,167,171,137.44,200.94
Andalucía,2021-10-06,197,172,137.44,200.94
Andalucía,2021-10-07,166,172,131.86,200.94
Andalucía,2021-10-08,212,173,131.86,204.04
Andalucía,2021-10-09,202,174,131.86,204.04
Andalucía,2021-10-10,191,174,131.86,202.9
Andalucía,2021-10-11,187,173,131.86,202.9
Andalucía,2021-10-12,181,174,138.58,202.9
Andalucía,2021-10-13,179,174,138.58,202.9
Andalucía,2021-10-14,201,174,142.62,204.76
Andalucía,2021-10-15,219,173,142.62,207.14
Andalucía,2021-10-16,187,172,142.62,207.14
Andalucía,2021-10-17,197,172,142.62,205.9
Andalucía,2021-10-18,178,173,146.48,205.9
Andalucía,2021-10-19,191,173,146.48,206.52
Andalucía,2021-10-20,197,173,147.72,210.14
Andalucía,2021-10-21,203,176,150,210.14
Andalucía,2021-10-22,192,176,150,209.52
Andalucía,2021-10-23,182,178,150,209.52
Andalucía,2021-10-24,180,178,146.96,212
Andalucía,2021-10-25,206,177,146.96,212.76
Andalucía,2021-10-26,207,178,146.96,212.76
Andalucía,2021-10-27,169,178,148.82,212.76
Andalucía,2021-10-28,197,175,142.62,212.76
Andalucía,2021-10-29,180,175,142.62,212.76
Andalucía,2021-10-30,196,175,140.48,212.76
Andalucía,2021-10-31,210,179,141.1,210.28
Andalucía,2021-11-01,176,179,141.1,207.38
Andalucía,2021-11-02,192,181,141.1,222.42
Andalucía,2021-11-03,183,179,141.1,222.42
Andalucía,2021-11-04,182,179,146.06,222.42
Andalucía,2021-11-05,207,182,146.06,222.42
Andalucía,2021-11-06,196,183,152.24,222.42
Andalucía,2021-11-07,184,183,155.34,222.42
Andalucía,2021-11-08,212,185,155.34,222.42
Andalucía,2021-11-09,204,185,155.34,216.76
Andalucía,2021-11-10,217,187,161.1,216.76
Andalucía,2021-11-11,224,189,163.62,215.38
Andalucía,2021-11-12,202,190,163.62,217.14
Andalucía,2021-11-13,220,190,163.62,217.14
Andalucía,2021-11-14,209,190,163,217.14
Andalucía,2021-11-15,221,190,162.24,216.52
Andalucía,2021-11-16,219,189,162.24,216.52
Andalucía,2021-11-17,220,188,162.24,221.66
Andalucía,2021-11-18,231,187,162.24,221.66
Andalucía,2021-11-19,217,188,162.24,220.42
Andalucía,2021-11-20,196,189,162.24,224.76
Andalucía,2021-11-21,254,188,162.24,224.76
Andalucía,2021-11-22,210,188,163,224.76
Andalucía,2021-11-23,208,193,167.96,224.76
Andalucía,2021-11-24,208,195,169.2,236
Andalucía,2021-11-25,168,196,169.2,236
Aragón,2019-11-08,26,30,19.24,42.69
Aragón,2019-11-09,31,30,19.24,42.69
Aragón,2019-11-10,27,30,19.24,42.69
Aragón,2019-11-11,30,30,19.24,42.69
Aragón,2019-11-12,35,30,17.24,42.69
Aragón,2019-11-13,27,30,17.24,41.76
Aragón,2019-11-14,38,30,17.86,41.76
Aragón,2019-11-15,38,31,17.86,39.76
Aragón,2019-11-16,32,31,17.86,42.52
Aragón,2019-11-17,29,31,17.86,42.52
Aragón,2019-11-18,34,30.5,17.86,43.76
Aragón,2019-11-19,32,31,19.62,43.76
Aragón,2019-11-20,37,30.5,19.62,43.76
Aragón,2019-11-21,23,30,19.93,43.76
Aragón,2019-11-22,27,30,19.93,43.76
Aragón,2019-11-23,39,30,19,42.38
Aragón,2019-11-24,29,30,19,42.38
Aragón,2019-11-25,25,30,19,43.52
Aragón,2019-11-26,29,30,19,43.52
Aragón,2019-11-27,26,30,19,42.28
Aragón,2019-11-28,37,30.5,19,42.9
Aragón,2019-11-29,29,32,19,42.9
Aragón,2019-11-30,33,32,21.62,44.14
Aragón,2019-12-01,33,32,20.24,44.14
Aragón,2019-12-02,32,33,20.24,44.14
Aragón,2019-12-03,31,33,20.24,44.14
Aragón,2019-12-04,33,33,20.24,47.9
Aragón,2019-12-05,30,33,17.48,47.9
Aragón,2019-12-06,22,31,17.48,47.9
Aragón,2019-12-07,22,31,17.48,47.9
Aragón,2019-12-08,33,32,19.34,47.9
Aragón,2019-12-09,31,32,19.34,48.52
Aragón,2019-12-10,34,32,19.34,48.52
Aragón,2019-12-11,29,33,19.34,47.19
Aragón,2019-12-12,30,33,22.31,47.19
Aragón,2019-12-13,33,33,23.43,47.19
Aragón,2019-12-14,27,33,23.43,47.19
Aragón,2019-12-15,30,33,25,47.19
Aragón,2019-12-16,30,33,23.05,45.95
Aragón,2019-12-17,21,33,23.05,47.69
Aragón,2019-12-18,28,32.5,18.29,44.28
Aragón,2019-12-19,38,33,18.29,44.28
Aragón,2019-12-20,35,34,18.29,45.21
Aragón,2019-12-21,31,33,18.29,45.21
Aragón,2019-12-22,31,33,18.29,45.21
Aragón,2019-12-23,25,33,18.29,47.38
Aragón,2019-12-24,38,33,18.29,44.83
Aragón,2019-12-25,22,33,24,44.83
Aragón,2019-12-26,37,33,24,44.83
Aragón,2019-12-27,30,33,24,44.52
Aragón,2019-12-28,29,33,22.48,47.38
Aragón,2019-12-29,36,34,22.52,47.37
Aragón,2019-12-30,33,34,23.2,46.72
Aragón,2019-12-31,27,34,23.25,47.35
Aragón,2020-01-01,22,34,23.3,47.34
Aragón,2020-01-02,40,35,23.35,50.31
Aragón,2020-01-03,33,35,23.4,52.96
Aragón,2020-01-04,42,35,24.38,54.31
Aragón,2020-01-05,29,36,25.07,54.31
Aragón,2020-01-06,33,35.5,22.07,54.31
Aragón,2020-01-07,40,36,22.07,54.31
Aragón,2020-01-08,29,36,22.07,54.31
Aragón,2020-01-09,36,36.25,22.07,53.31
Aragón,2020-01-10,45,36,22.07,56.17
Aragón,2020-01-11,44,36,21.38,55.48
Aragón,2020-01-12,47,36.25,21.38,55.48
Aragón,2020-01-13,41,37,24.76,58.93
Aragón,2020-01-14,40,38,24.76,58.93
Aragón,2020-01-15,33,37.5,24.76,58.93
Aragón,2020-01-16,43,37.5,25.45,58.93
Aragón,2020-01-17,37,38,25.45,53.86
Aragón,2020-01-18,33,38,26.69,58.93
Aragón,2020-01-19,41,38,26.69,58.93
Aragón,2020-01-20,34,36.5,26.69,54.79
Aragón,2020-01-21,44,36.5,26.69,54.79
Aragón,2020-01-22,32,36,26,54.79
Aragón,2020-01-23,38,35.5,26,55.48
Aragón,2020-01-24,35,35,26,55.48
Aragón,2020-01-25,39,35,26.69,54.24
Aragón,2020-01-26,35,35.5,25.07,54.24
Aragón,2020-01-27,39,36.5,22.345,54.24
Aragón,2020-01-28,48,35.5,22.345,57.31
Aragón,2020-01-29,40,37,22.345,57.31
Aragón,2020-01-30,45,38,22.345,60.79
Aragón,2020-01-31,40,37.5,22.345,60.79
Aragón,2020-02-01,40,37,22.345,60.79
Aragón,2020-02-02,29,37,22.345,60.79
Aragón,2020-02-03,36,37.25,24,60.79
Aragón,2020-02-04,29,36.5,24,56.65
Aragón,2020-02-05,37,37,24,56.65
Aragón,2020-02-06,48,37,24,49.24
Aragón,2020-02-07,38,37,24,51.655
Aragón,2020-02-08,38,36,24,51.655
Aragón,2020-02-09,31,37,24,51.655
Aragón,2020-02-10,37,37,24,51.655
Aragón,2020-02-11,30,37,24,50.12
Aragón,2020-02-12,27,36.75,24,50.12
Aragón,2020-02-13,36,35.5,24,50.12
Aragón,2020-02-14,34,35.5,24.69,50.12
Aragón,2020-02-15,40,36.25,24.69,50.12
Aragón,2020-02-16,30,36.75,24.69,50.12
Aragón,2020-02-17,24,36.25,24.69,47.705
Aragón,2020-02-18,21,36,24.69,47.36
Aragón,2020-02-19,29,36,24.69,49.085
Aragón,2020-02-20,35,35.5,24.69,49.085
Aragón,2020-02-21,32,35,24,46.275
Aragón,2020-02-22,28,34.5,24,45.93
Aragón,2020-02-23,31,35,24,45.585
Aragón,2020-02-24,40,34,24,47.31
Aragón,2020-02-25,33,33.5,24,47.31
Aragón,2020-02-26,24,34,24,45.275
Aragón,2020-02-27,46,33,24,45.62
Aragón,2020-02-28,33,34.5,24,47.965
Aragón,2020-02-29,36,34.5,24,49
Aragón,2020-03-01,24,34,22.76,49
Aragón,2020-03-02,34,34.5,22.76,49
Aragón,2020-03-03,33,35,20.69,49
Aragón,2020-03-04,28,34.5,20.69,49.775
Aragón,2020-03-05,31,34,20.69,49.775
Aragón,2020-03-06,29,33,20.69,49.775
Aragón,2020-03-07,23,33,20.69,45.98
Aragón,2020-03-08,35,33,21,45.98
Aragón,2020-03-09,33,32.75,21,46.325
Aragón,2020-03-10,30,32,21,46.325
Aragón,2020-03-11,35,32,20.38,44
Aragón,2020-03-12,29,32,20.38,44.465
Aragón,2020-03-13,34,31.75,20.38,44.465
Aragón,2020-03-14,35,32.75,20.38,44.81
Aragón,2020-03-15,37,32,20.38,44.81
Aragón,2020-03-16,40,31.75,20.38,45.655
Aragón,2020-03-17,40,31,21.07,45.655
Aragón,2020-03-18,39,33,21.38,45.655
Aragón,2020-03-19,35,32.25,21.38,44.965
Aragón,2020-03-20,36,33,21.035,45.31
Aragón,2020-03-21,29,31,21.035,45.31
Aragón,2020-03-22,37,30,20,45.31
Aragón,2020-03-23,50,31,20,46.86
Aragón,2020-03-24,51,31,20,46.86
Aragón,2020-03-25,74,31,20.69,46.86
Aragón,2020-03-26,51,31,20.69,49.62
Aragón,2020-03-27,61,32,20.69,49.62
Aragón,2020-03-28,56,32,20.69,49.62
Aragón,2020-03-29,54,32,21,49.62
Aragón,2020-03-30,64,32,21,45.55
Aragón,2020-03-31,72,33,21,45.55
Aragón,2020-04-01,73,32,21,45.55
Aragón,2020-04-02,62,31.75,21,45.1
Aragón,2020-04-03,65,31,21,45.1
Aragón,2020-04-04,61,31,22.14,45.1
Aragón,2020-04-05,69,31,22.14,48.895
Aragón,2020-04-06,67,31,17.38,48.895
Aragón,2020-04-07,61,30,17.38,48.895
Aragón,2020-04-08,56,30,16.69,48.895
Aragón,2020-04-09,59,30,16.69,44.395
Aragón,2020-04-10,73,29.5,15.38,44.395
Aragón,2020-04-11,61,29.75,15.38,44.395
Aragón,2020-04-12,44,29,15.38,40.93
Aragón,2020-04-13,58,29,16.07,40
Aragón,2020-04-14,54,29,16.07,40
Aragón,2020-04-15,53,29.25,18.83,40
Aragón,2020-04-16,44,29,16.76,40.31
Aragón,2020-04-17,58,30,20.07,40.31
Aragón,2020-04-18,53,30,20.07,42.395
Aragón,2020-04-19,39,30,18,42.395
Aragón,2020-04-20,34,30,18,42.395
Aragón,2020-04-21,47,30,18,44.12
Aragón,2020-04-22,29,29,18,44.12
Aragón,2020-04-23,33,29,20.07,44.12
Aragón,2020-04-24,39,28.5,19.38,44.12
Aragón,2020-04-25,40,28,19.38,43.155
Aragón,2020-04-26,38,28,19.225,43.155
Aragón,2020-04-27,35,28,19.225,43.155
Aragón,2020-04-28,31,28,18.535,43
Aragón,2020-04-29,48,29,18.535,43
Aragón,2020-04-30,30,29,18.535,42.655
Aragón,2020-05-01,28,29,18.535,42.655
Aragón,2020-05-02,40,29,18.535,42.655
Aragón,2020-05-03,33,29.5,19,45.17
Aragón,2020-05-04,46,31,19,44.825
Aragón,2020-05-05,35,30,18.69,44.825
Aragón,2020-05-06,34,29,18.69,44.135
Aragón,2020-05-07,36,29.5,18.69,44.135
Aragón,2020-05-08,35,30,18.69,46.55
Aragón,2020-05-09,41,30,18.69,46.55
Aragón,2020-05-10,25,30,17.69,42.585
Aragón,2020-05-11,25,28,17.69,42.585
Aragón,2020-05-12,33,30,18.38,42.24
Aragón,2020-05-13,29,30,18.38,42.24
Aragón,2020-05-14,27,30,18.38,42.24
Aragón,2020-05-15,33,29,17.345,39.62
Aragón,2020-05-16,27,29,17.345,41
Aragón,2020-05-17,18,29,16.725,41
Aragón,2020-05-18,28,29.5,16.725,41
Aragón,2020-05-19,26,29,16.725,41
Aragón,2020-05-20,25,28.75,16.725,41
Aragón,2020-05-21,21,28,16.38,40.31
Aragón,2020-05-22,26,28.75,16.38,41.965
Aragón,2020-05-23,14,28.75,16.38,43.31
Aragón,2020-05-24,19,29.5,19.07,43.31
Aragón,2020-05-25,24,29.5,19.76,43.31
Aragón,2020-05-26,34,29.5,18.38,43.31
Aragón,2020-05-27,28,29.5,16.38,43.31
Aragón,2020-05-28,22,29.5,17.76,43.31
Aragón,2020-05-29,33,29,17.76,42.275
Aragón,2020-05-30,29,28,15,41.155
Aragón,2020-05-31,26,28,15,40.31
Aragón,2020-06-01,18,28,15,40.31
Aragón,2020-06-02,29,28,15,43.79
Aragón,2020-06-03,23,28.25,16.38,43.1
Aragón,2020-06-04,27,28,16.38,43.1
Aragón,2020-06-05,27,28,16.38,43.79
Aragón,2020-06-06,25,29.5,17,43.79
Aragón,2020-06-07,21,29.5,17,43.79
Aragón,2020-06-08,23,30,17.345,43.79
Aragón,2020-06-09,26,30,17.845,40.31
Aragón,2020-06-10,27,30,17.845,41.93
Aragón,2020-06-11,21,30,18.69,41.93
Aragón,2020-06-12,23,28.25,20.38,41.24
Aragón,2020-06-13,28,28.25,19.69,41.24
Aragón,2020-06-14,25,28,18.38,41.24
Aragón,2020-06-15,24,28,18.38,41.24
Aragón,2020-06-16,27,28.75,17,41.24
Aragón,2020-06-17,22,28.75,17,39.31
Aragón,2020-06-18,21,28.75,17,39.31
Aragón,2020-06-19,31,29.25,17,39.31
Aragón,2020-06-20,34,29.75,17,39.31
Aragón,2020-06-21,26,29,17,39
Aragón,2020-06-22,29,29,17,39.31
Aragón,2020-06-23,28,29,17,39.31
Aragón,2020-06-24,38,28.5,17,40.93
Aragón,2020-06-25,25,29,17.69,43
Aragón,2020-06-26,31,28,18.69,43
Aragón,2020-06-27,28,28.5,17.69,43
Aragón,2020-06-28,22,30,18.38,43
Aragón,2020-06-29,22,30.5,18.38,43
Aragón,2020-06-30,35,29.75,15.76,43
Aragón,2020-07-01,27,29,15.76,43
Aragón,2020-07-02,30,30,15.76,46.24
Aragón,2020-07-03,23,30,15.76,47.62
Aragón,2020-07-04,25,30,15.76,47.62
Aragón,2020-07-05,40,29,15.76,47.62
Aragón,2020-07-06,31,29,15.76,47.62
Aragón,2020-07-07,22,30,18.725,47.62
Aragón,2020-07-08,28,31,19.845,47.62
Aragón,2020-07-09,25,31,19.845,42.86
Aragón,2020-07-10,22,30,19.845,40.31
Aragón,2020-07-11,31,29.5,20,39.31
Aragón,2020-07-12,31,29,20,40.31
Aragón,2020-07-13,28,29,19.69,39.62
Aragón,2020-07-14,26,29,19.69,39.62
Aragón,2020-07-15,31,28,19.69,39.62
Aragón,2020-07-16,30,28,18.845,41.31
Aragón,2020-07-17,30,28,18.845,41.31
Aragón,2020-07-18,36,28,18.035,41.31
Aragón,2020-07-19,35,28,18.035,41.31
Aragón,2020-07-20,34,28,18.035,41.31
Aragón,2020-07-21,22,28,18.035,42.62
Aragón,2020-07-22,29,28,17.69,42.62
Aragón,2020-07-23,25,28,17.69,41.93
Aragón,2020-07-24,29,28,17.69,41.93
Aragón,2020-07-25,37,28,18,41.93
Aragón,2020-07-26,34,28,18,40.55
Aragón,2020-07-27,22,28.25,18,40.55
Aragón,2020-07-28,52,28,18,36.155
Aragón,2020-07-29,36,29,18,40.62
Aragón,2020-07-30,34,28,18.69,40.62
Aragón,2020-07-31,41,28.5,17.69,40.62
Aragón,2020-08-01,40,29,16.38,40.62
Aragón,2020-08-02,37,29.75,16.38,40.62
Aragón,2020-08-03,26,28.5,16.38,40.62
Aragón,2020-08-04,39,28.5,15.345,40.62
Aragón,2020-08-05,35,27.5,15.345,40.62
Aragón,2020-08-06,40,28.25,15,42.93
Aragón,2020-08-07,54,28,15,42.93
Aragón,2020-08-08,48,27,15.345,42.93
Aragón,2020-08-09,36,27.5,15.345,42.93
Aragón,2020-08-10,41,28,15.345,42.93
Aragón,2020-08-11,55,28,17.07,42.93
Aragón,2020-08-12,47,28,17.07,42.585
Aragón,2020-08-13,33,28,17.38,40.465
Aragón,2020-08-14,43,28,15.69,40.81
Aragón,2020-08-15,33,28,15.69,40.81
Aragón,2020-08-16,29,28,15.69,40.155
Aragón,2020-08-17,44,27,15.69,40.155
Aragón,2020-08-18,40,26.25,15.69,40.155
Aragón,2020-08-19,53,27,15.69,40.655
Aragón,2020-08-20,35,27,15.69,40.655
Aragón,2020-08-21,42,26.75,17.035,41.31
Aragón,2020-08-22,39,27,16,41.31
Aragón,2020-08-23,26,27.5,16,41.31
Aragón,2020-08-24,28,28,16,41.31
Aragón,2020-08-25,38,28,17.38,41.31
Aragón,2020-08-26,32,27.75,17.38,40.62
Aragón,2020-08-27,37,27.5,16.69,40.62
Aragón,2020-08-28,41,27,16.69,39.31
Aragón,2020-08-29,27,27.5,17.69,39.31
Aragón,2020-08-30,35,27,17.345,39.31
Aragón,2020-08-31,33,26.5,17.345,36.62
Aragón,2020-09-01,35,26,17.345,36
Aragón,2020-09-02,41,26,17.345,37.395
Aragón,2020-09-03,35,26,18.535,38.085
Aragón,2020-09-04,42,26,16.725,39.465
Aragón,2020-09-05,32,26,16.725,39.465
Aragón,2020-09-06,27,25.5,16.38,39.465
Aragón,2020-09-07,34,24.25,16.38,39.465
Aragón,2020-09-08,40,24.25,16.38,40.965
Aragón,2020-09-09,31,25.5,16.38,39.93
Aragón,2020-09-10,30,26,15.69,39.93
Aragón,2020-09-11,29,26,16.69,39.24
Aragón,2020-09-12,35,24.75,16.69,39.24
Aragón,2020-09-13,36,25.5,16.69,39.24
Aragón,2020-09-14,26,26,16.69,39.24
Aragón,2020-09-15,40,25.5,16.69,38
Aragón,2020-09-16,45,24.75,16.69,38
Aragón,2020-09-17,39,24,17.345,38
Aragón,2020-09-18,43,24,17,38
Aragón,2020-09-19,34,25,17,38
Aragón,2020-09-20,30,25,17,38.31
Aragón,2020-09-21,41,25.25,17,38.31
Aragón,2020-09-22,33,26,17,39
Aragón,2020-09-23,33,27,17,39
Aragón,2020-09-24,33,27,15.605,39
Aragón,2020-09-25,42,27,16.295,39
Aragón,2020-09-26,36,27.25,16.295,39
Aragón,2020-09-27,40,28,16.295,38.31
Aragón,2020-09-28,35,28,16.295,38.31
Aragón,2020-09-29,36,29,16.295,37.31
Aragón,2020-09-30,35,28,16.295,37
